OG0000000: fig|200643.9.peg.1265 fig|200643.9.peg.1260 fig|200643.9.peg.1269 fig|200643.9.peg.1245 fig|200643.9.peg.681 fig|200643.9.peg.1279 fig|200643.9.peg.2567 fig|200643.9.peg.1263 fig|200643.9.peg.1276 fig|200643.8.peg.1467 fig|200643.9.peg.480 fig|200643.9.peg.1267 fig|200643.9.peg.1798 fig|200643.9.peg.640 fig|200643.9.peg.1793 fig|200643.9.peg.1802 fig|200643.8.peg.672 fig|200643.9.peg.477 fig|200643.9.peg.676 fig|200643.9.peg.2568 fig|200643.9.peg.1284 fig|200643.9.peg.2564 fig|200643.9.peg.2570 fig|200643.9.peg.673 fig|200643.9.peg.646 fig|200643.9.peg.647 fig|200643.9.peg.2424 fig|200643.9.peg.2547 fig|200643.9.peg.644 fig|200643.9.peg.1237 fig|200643.9.peg.1807 fig|200643.9.peg.1041 fig|200643.9.peg.2566 fig|200643.9.peg.2413 fig|200643.9.peg.2559 fig|200643.9.peg.2573
OG0000001: fig|200643.9.peg.1020 fig|200643.9.peg.1019 fig|200643.9.peg.1018 fig|200643.9.peg.1017 fig|200643.9.peg.1532 fig|200643.9.peg.1531 fig|200643.9.peg.714 fig|200643.9.peg.1529 fig|200643.9.peg.1528 fig|200643.9.peg.1527 fig|200643.9.peg.1526 fig|200643.9.peg.715 fig|200643.9.peg.716 fig|200643.8.peg.1161 fig|200643.9.peg.1525 fig|200643.9.peg.1530 fig|200643.9.peg.1021 fig|200643.9.peg.1524
OG0000002: fig|200643.9.peg.1258 fig|200643.9.peg.2563 fig|200643.9.peg.657 fig|200643.9.peg.662 fig|200643.9.peg.1272 fig|200643.9.peg.682 fig|200643.10.peg.104 fig|200643.9.peg.706 fig|200643.9.peg.2405 fig|200643.9.peg.1796 fig|200643.9.peg.1231 fig|200643.9.peg.1241 fig|200643.9.peg.1037 fig|200643.9.peg.478
OG0000003: fig|200643.10.peg.520 fig|200643.9.peg.792 fig|200643.10.peg.36 fig|200643.8.peg.85 fig|200643.9.peg.913 fig|200643.8.peg.1719 fig|200643.8.peg.1717 fig|200643.10.peg.1619 fig|200643.8.peg.2068 fig|200643.10.peg.1615 fig|200643.10.peg.608 fig|200643.8.peg.2067
OG0000004: fig|200643.9.peg.1505 fig|200643.9.peg.1015 fig|200643.9.peg.2 fig|200643.9.peg.1185 fig|200643.9.peg.636 fig|200643.8.peg.1453 fig|200643.9.peg.1523 fig|200643.8.peg.1000 fig|200643.8.peg.2329 fig|200643.9.peg.2129 fig|200643.8.peg.2148 fig|200643.9.peg.375
OG0000005: fig|200643.8.peg.1825 fig|200643.9.peg.1091 fig|200643.10.peg.811 fig|200643.10.peg.559 fig|200643.8.peg.359 fig|200643.9.peg.109 fig|200643.9.peg.203 fig|200643.8.peg.1727 fig|200643.9.peg.2249 fig|200643.8.peg.883 fig|200643.10.peg.889
OG0000006: fig|200643.9.peg.2516 fig|200643.10.peg.527 fig|200643.9.peg.2515 fig|200643.8.peg.1139 fig|200643.9.peg.2435 fig|200643.8.peg.1138 fig|200643.8.peg.1012 fig|200643.10.peg.528 fig|200643.10.peg.526 fig|200643.10.peg.529
OG0000007: fig|200643.9.peg.2019 fig|200643.9.peg.2504 fig|200643.9.peg.717 fig|200643.9.peg.2502 fig|200643.8.peg.2326 fig|200643.8.peg.2327 fig|200643.9.peg.2505 fig|200643.8.peg.2323 fig|200643.8.peg.2324 fig|200643.9.peg.373
OG0000008: fig|200643.10.peg.1526 fig|200643.9.peg.2475 fig|200643.10.peg.1525 fig|200643.8.peg.1055 fig|200643.8.peg.1051 fig|200643.8.peg.1052 fig|200643.9.peg.2476 fig|200643.9.peg.2478 fig|200643.8.peg.1054
OG0000009: fig|200643.9.peg.1065 fig|200643.9.peg.1066 fig|200643.8.peg.794 fig|200643.8.peg.334 fig|200643.9.peg.1067 fig|200643.9.peg.1068 fig|200643.8.peg.335 fig|200643.8.peg.336 fig|200643.8.peg.793
OG0000010: fig|200643.10.peg.112 fig|200643.10.peg.106 fig|200643.10.peg.110 fig|200643.8.peg.1517 fig|200643.9.peg.1804 fig|200643.10.peg.1339 fig|200643.9.peg.1809 fig|200643.8.peg.1112
OG0000011: fig|200643.9.peg.2064 fig|200643.9.peg.228 fig|200643.8.peg.1547 fig|200643.9.peg.1571 fig|200643.9.peg.1570 fig|200643.8.peg.2020 fig|200643.8.peg.1199 fig|200643.8.peg.1200
OG0000012: fig|200643.9.peg.560 fig|200643.9.peg.1521 fig|200643.9.peg.561 fig|200643.9.peg.5 fig|200643.9.peg.6 fig|200643.8.peg.1451 fig|200643.8.peg.1620 fig|200643.8.peg.1450
OG0000013: fig|200643.10.peg.1528 fig|200643.8.peg.1058 fig|200643.10.peg.722 fig|200643.9.peg.2527 fig|200643.8.peg.1059 fig|200643.9.peg.2481 fig|200643.8.peg.1127
OG0000014: fig|200643.9.peg.2022 fig|200643.8.peg.815 fig|200643.10.peg.1838 fig|200643.8.peg.604 fig|200643.9.peg.1049 fig|200643.9.peg.450 fig|200643.10.peg.205
OG0000015: fig|200643.8.peg.2237 fig|200643.8.peg.2027 fig|200643.9.peg.1711 fig|200643.10.peg.1080 fig|200643.9.peg.1918 fig|200643.10.peg.636 fig|200643.10.peg.364
OG0000016: fig|200643.10.peg.556 fig|200643.9.peg.777 fig|200643.9.peg.778 fig|200643.9.peg.779 fig|200643.8.peg.97 fig|200643.8.peg.96 fig|200643.8.peg.98
OG0000017: fig|200643.9.peg.975 fig|200643.8.peg.758 fig|200643.8.peg.2000 fig|200643.8.peg.755 fig|200643.8.peg.748 fig|200643.8.peg.741 fig|200643.8.peg.744
OG0000018: fig|200643.8.peg.1077 fig|200643.9.peg.2501 fig|200643.9.peg.2500 fig|200643.8.peg.1079 fig|200643.8.peg.1078 fig|200643.9.peg.1226 fig|200643.9.peg.1227
OG0000019: fig|200643.10.peg.58 fig|200643.9.peg.782 fig|200643.8.peg.94 fig|200643.10.peg.1769 fig|200643.9.peg.1395 fig|200643.8.peg.559
OG0000020: fig|200643.9.peg.1719 fig|200643.10.peg.1116 fig|200643.9.peg.343 fig|200643.10.peg.363 fig|200643.8.peg.1897 fig|200643.8.peg.1326
OG0000021: fig|200643.8.peg.721 fig|200643.9.peg.989 fig|200643.9.peg.988 fig|200643.8.peg.722 fig|200643.10.peg.1496 fig|200643.10.peg.1497
OG0000022: fig|200643.10.peg.1530 fig|200643.10.peg.1859 fig|200643.8.peg.231 fig|200643.8.peg.1060 fig|200643.9.peg.2380 fig|200643.9.peg.2482
OG0000023: fig|200643.10.peg.1895 fig|200643.10.peg.1894 fig|200643.9.peg.2345 fig|200643.8.peg.195 fig|200643.8.peg.194 fig|200643.9.peg.2344
OG0000024: fig|200643.9.peg.1890 fig|200643.8.peg.2212 fig|200643.9.peg.1892 fig|200643.10.peg.467 fig|200643.10.peg.464 fig|200643.8.peg.2210
OG0000025: fig|200643.8.peg.1408 fig|200643.10.peg.680 fig|200643.9.peg.1639 fig|200643.10.peg.749 fig|200643.9.peg.607 fig|200643.8.peg.1263
OG0000026: fig|200643.10.peg.1014 fig|200643.8.peg.1512 fig|200643.9.peg.486 fig|200643.8.peg.1511 fig|200643.9.peg.485 fig|200643.10.peg.1012
OG0000027: fig|200643.10.peg.1703 fig|200643.10.peg.1702 fig|200643.8.peg.1003 fig|200643.9.peg.539 fig|200643.8.peg.1005 fig|200643.8.peg.668
OG0000028: fig|200643.8.peg.989 fig|200643.8.peg.990 fig|200643.8.peg.993 fig|200643.9.peg.2140 fig|200643.9.peg.2139 fig|200643.9.peg.2134
OG0000029: fig|200643.9.peg.1494 fig|200643.9.peg.1501 fig|200643.9.peg.1500 fig|200643.8.peg.250 fig|200643.8.peg.253 fig|200643.8.peg.252
OG0000030: fig|200643.8.peg.1144 fig|200643.8.peg.1145 fig|200643.9.peg.2509 fig|200643.9.peg.2510 fig|200643.9.peg.1036 fig|200643.9.peg.1035
OG0000031: fig|200643.9.peg.1669 fig|200643.9.peg.1670 fig|200643.10.peg.140 fig|200643.8.peg.1294 fig|200643.8.peg.1293
OG0000032: fig|200643.8.peg.1932 fig|200643.8.peg.1931 fig|200643.9.peg.308 fig|200643.9.peg.309 fig|200643.10.peg.333
OG0000033: fig|200643.8.peg.1820 fig|200643.9.peg.1217 fig|200643.8.peg.1089 fig|200643.10.peg.421 fig|200643.9.peg.406
OG0000034: fig|200643.10.peg.1559 fig|200643.8.peg.1103 fig|200643.8.peg.1101 fig|200643.9.peg.1206 fig|200643.9.peg.1204
OG0000035: fig|200643.8.peg.1724 fig|200643.8.peg.1722 fig|200643.8.peg.1721 fig|200643.9.peg.106 fig|200643.10.peg.614
OG0000036: fig|200643.9.peg.1219 fig|200643.8.peg.1087 fig|200643.8.peg.1274 fig|200643.10.peg.1108 fig|200643.9.peg.1650
OG0000037: fig|200643.9.peg.897 fig|200643.10.peg.1633 fig|200643.9.peg.1394 fig|200643.8.peg.2083 fig|200643.8.peg.558
OG0000038: fig|200643.9.peg.690 fig|200643.9.peg.867 fig|200643.9.peg.700 fig|200643.8.peg.2113 fig|200643.10.peg.1731
OG0000039: fig|200643.8.peg.479 fig|200643.8.peg.478 fig|200643.8.peg.477 fig|200643.10.peg.1250 fig|200643.8.peg.476
OG0000040: fig|200643.9.peg.2428 fig|200643.9.peg.1810 fig|200643.10.peg.8 fig|200643.8.peg.1518 fig|200643.8.peg.1111
OG0000041: fig|200643.10.peg.1576 fig|200643.10.peg.1577 fig|200643.8.peg.1616 fig|200643.8.peg.1614 fig|200643.8.peg.1618
OG0000042: fig|200643.9.peg.645 fig|200643.9.peg.668 fig|200643.10.peg.111 fig|200643.9.peg.2577 fig|200643.8.peg.1468
OG0000043: fig|200643.8.peg.1857 fig|200643.8.peg.1868 fig|200643.9.peg.634 fig|200643.8.peg.1877 fig|200643.9.peg.369
OG0000044: fig|200643.9.peg.2499 fig|200643.8.peg.1076 fig|200643.9.peg.1225 fig|200643.8.peg.1081 fig|200643.8.peg.1080
OG0000045: fig|200643.8.peg.1720 fig|200643.10.peg.734 fig|200643.10.peg.897 fig|200643.9.peg.103
OG0000046: fig|200643.9.peg.1618 fig|200643.10.peg.757 fig|200643.8.peg.1243 fig|200643.8.peg.414
OG0000047: fig|200643.8.peg.1298 fig|200643.9.peg.1674 fig|200643.10.peg.892 fig|200643.10.peg.898
OG0000048: fig|200643.10.peg.1251 fig|200643.8.peg.1253 fig|200643.9.peg.1629 fig|200643.10.peg.609
OG0000049: fig|200643.10.peg.629 fig|200643.8.peg.1306 fig|200643.10.peg.1340 fig|200643.9.peg.1684
OG0000050: fig|200643.10.peg.1791 fig|200643.10.peg.1790 fig|200643.9.peg.1428 fig|200643.8.peg.316
OG0000051: fig|200643.9.peg.108 fig|200643.10.peg.891 fig|200643.10.peg.616 fig|200643.8.peg.1726
OG0000052: fig|200643.10.peg.1529 fig|200643.8.peg.829 fig|200643.10.peg.735 fig|200643.9.peg.962
OG0000053: fig|200643.10.peg.803 fig|200643.10.peg.801 fig|200643.8.peg.1351 fig|200643.8.peg.675
OG0000054: fig|200643.8.peg.58 fig|200643.9.peg.409 fig|200643.9.peg.1700 fig|200643.10.peg.1066
OG0000055: fig|200643.9.peg.909 fig|200643.9.peg.908 fig|200643.10.peg.1622 fig|200643.8.peg.2071
OG0000056: fig|200643.10.peg.1860 fig|200643.10.peg.1861 fig|200643.8.peg.225 fig|200643.9.peg.2375
OG0000057: fig|200643.10.peg.1022 fig|200643.9.peg.887 fig|200643.10.peg.1021 fig|200643.8.peg.2093
OG0000058: fig|200643.10.peg.146 fig|200643.8.peg.1604 fig|200643.10.peg.147 fig|200643.9.peg.2120
OG0000059: fig|200643.10.peg.450 fig|200643.8.peg.2199 fig|200643.9.peg.1878 fig|200643.10.peg.451
OG0000060: fig|200643.9.peg.2551 fig|200643.8.peg.1515 fig|200643.9.peg.482 fig|200643.10.peg.1337
OG0000061: fig|200643.9.peg.474 fig|200643.9.peg.1520 fig|200643.9.peg.1840 fig|200643.8.peg.579
OG0000062: fig|200643.8.peg.1613 fig|200643.8.peg.693 fig|200643.9.peg.1013 fig|200643.8.peg.1855
OG0000063: fig|200643.9.peg.689 fig|200643.8.peg.2114 fig|200643.9.peg.866 fig|200643.9.peg.699
OG0000064: fig|200643.9.peg.1401 fig|200643.9.peg.1402 fig|200643.8.peg.566 fig|200643.8.peg.567
OG0000065: fig|200643.8.peg.374 fig|200643.9.peg.1106 fig|200643.9.peg.1105 fig|200643.8.peg.373
OG0000066: fig|200643.9.peg.1496 fig|200643.9.peg.1503 fig|200643.9.peg.1502 fig|200643.8.peg.249
OG0000067: fig|200643.8.peg.332 fig|200643.8.peg.333 fig|200643.8.peg.578 fig|200643.9.peg.1412
OG0000068: fig|200643.9.peg.538 fig|200643.8.peg.1002 fig|200643.8.peg.1004 fig|200643.8.peg.669
OG0000069: fig|200643.9.peg.696 fig|200643.8.peg.1860 fig|200643.9.peg.370 fig|200643.9.peg.619
OG0000070: fig|200643.9.peg.709 fig|200643.9.peg.1040 fig|200643.9.peg.1275 fig|200643.8.peg.1516
OG0000071: fig|200643.8.peg.2284 fig|200643.10.peg.10 fig|200643.9.peg.1964
OG0000664: fig|200643.10.peg.1089 fig|200643.8.peg.1374 fig|200643.9.peg.1766
OG0000665: fig|200643.10.peg.1090 fig|200643.9.peg.1767 fig|200643.8.peg.1375
OG0000666: fig|200643.8.peg.1379 fig|200643.9.peg.1771 fig|200643.10.peg.1092
OG0000667: fig|200643.8.peg.1360 fig|200643.9.peg.1751 fig|200643.10.peg.1096
OG0000668: fig|200643.9.peg.1744 fig|200643.10.peg.1097 fig|200643.8.peg.1353
OG0000669: fig|200643.9.peg.1740 fig|200643.10.peg.1100 fig|200643.8.peg.1346
OG0000670: fig|200643.10.peg.1101 fig|200643.9.peg.1739 fig|200643.8.peg.1345
OG0000671: fig|200643.8.peg.1343 fig|200643.10.peg.1103 fig|200643.9.peg.1737
OG0000672: fig|200643.10.peg.1104 fig|200643.8.peg.1679 fig|200643.9.peg.62
OG0000673: fig|200643.10.peg.1105 fig|200643.9.peg.1731 fig|200643.8.peg.1336
OG0000674: fig|200643.9.peg.1729 fig|200643.10.peg.1107 fig|200643.8.peg.1334
OG0000675: fig|200643.10.peg.1109 fig|200643.9.peg.830 fig|200643.8.peg.36
OG0000676: fig|200643.8.peg.1333 fig|200643.9.peg.1728 fig|200643.10.peg.1110
OG0000677: fig|200643.8.peg.1331 fig|200643.10.peg.1112 fig|200643.9.peg.1726
OG0000678: fig|200643.9.peg.1722 fig|200643.8.peg.1329 fig|200643.10.peg.1113
OG0000679: fig|200643.10.peg.1119 fig|200643.9.peg.1671 fig|200643.8.peg.1295
OG0000680: fig|200643.10.peg.1121 fig|200643.8.peg.1291 fig|200643.9.peg.1667
OG0000681: fig|200643.10.peg.1122 fig|200643.8.peg.1290 fig|200643.9.peg.1666
OG0000682: fig|200643.10.peg.1123 fig|200643.8.peg.1289 fig|200643.9.peg.1665
OG0000683: fig|200643.8.peg.1288 fig|200643.10.peg.1124 fig|200643.9.peg.1664
OG0000684: fig|200643.9.peg.1547 fig|200643.10.peg.1126 fig|200643.8.peg.1176
OG0000685: fig|200643.8.peg.1175 fig|200643.9.peg.1546 fig|200643.10.peg.1127
OG0000686: fig|200643.9.peg.1545 fig|200643.8.peg.1174 fig|200643.10.peg.1128
OG0000687: fig|200643.9.peg.1543 fig|200643.8.peg.1172 fig|200643.10.peg.1130
OG0000688: fig|200643.10.peg.1131 fig|200643.9.peg.1542 fig|200643.8.peg.1171
OG0000689: fig|200643.10.peg.1134 fig|200643.9.peg.1538 fig|200643.8.peg.1167
OG0000690: fig|200643.9.peg.1536 fig|200643.8.peg.1165 fig|200643.10.peg.1136
OG0000691: fig|200643.9.peg.1535 fig|200643.8.peg.1164 fig|200643.10.peg.1137
OG0000692: fig|200643.9.peg.1534 fig|200643.8.peg.1163 fig|200643.10.peg.1138
OG0000693: fig|200643.8.peg.1154 fig|200643.10.peg.1140 fig|200643.9.peg.1026
OG0000694: fig|200643.8.peg.1153 fig|200643.9.peg.1027 fig|200643.10.peg.1141
OG0000695: fig|200643.8.peg.1363 fig|200643.10.peg.1143 fig|200643.9.peg.1754
OG0000696: fig|200643.9.peg.1773 fig|200643.10.peg.1145 fig|200643.8.peg.1381
OG0000697: fig|200643.10.peg.1148 fig|200643.9.peg.1776 fig|200643.8.peg.1384
OG0000698: fig|200643.9.peg.617 fig|200643.8.peg.1398 fig|200643.10.peg.1149
OG0000699: fig|200643.9.peg.615 fig|200643.8.peg.1400 fig|200643.10.peg.1150
OG0000700: fig|200643.9.peg.1717 fig|200643.10.peg.1151 fig|200643.8.peg.1324
OG0000701: fig|200643.8.peg.1117 fig|200643.9.peg.2537 fig|200643.10.peg.1157
OG0000702: fig|200643.9.peg.2536 fig|200643.10.peg.1158 fig|200643.8.peg.1118
OG0000703: fig|200643.9.peg.2521 fig|200643.10.peg.1165 fig|200643.8.peg.1133
OG0000704: fig|200643.9.peg.2522 fig|200643.8.peg.1132 fig|200643.10.peg.1166
OG0000705: fig|200643.10.peg.1168 fig|200643.8.peg.1130 fig|200643.9.peg.2524
OG0000706: fig|200643.10.peg.1170 fig|200643.8.peg.1128 fig|200643.9.peg.2526
OG0000707: fig|200643.8.peg.583 fig|200643.9.peg.470 fig|200643.10.peg.1171
OG0000708: fig|200643.8.peg.584 fig|200643.9.peg.469 fig|200643.10.peg.1172
OG0000709: fig|200643.8.peg.585 fig|200643.9.peg.468 fig|200643.10.peg.1173
OG0000710: fig|200643.8.peg.586 fig|200643.10.peg.1174 fig|200643.9.peg.467
OG0000711: fig|200643.8.peg.1430 fig|200643.9.peg.585 fig|200643.10.peg.1177
OG0000712: fig|200643.9.peg.584 fig|200643.10.peg.1178 fig|200643.8.peg.1431
OG0000713: fig|200643.10.peg.1179 fig|200643.9.peg.581 fig|200643.8.peg.1434
OG0000714: fig|200643.10.peg.1180 fig|200643.9.peg.580 fig|200643.8.peg.1435
OG0000715: fig|200643.10.peg.1182 fig|200643.8.peg.1437 fig|200643.9.peg.578
OG0000716: fig|200643.10.peg.1183 fig|200643.8.peg.1438 fig|200643.9.peg.577
OG0000717: fig|200643.8.peg.1440 fig|200643.10.peg.1184 fig|200643.9.peg.575
OG0000718: fig|200643.8.peg.615 fig|200643.10.peg.1185 fig|200643.9.peg.439
OG0000719: fig|200643.9.peg.436 fig|200643.8.peg.618 fig|200643.10.peg.1187
OG0000720: fig|200643.8.peg.621 fig|200643.9.peg.433 fig|200643.10.peg.1190
OG0000721: fig|200643.9.peg.431 fig|200643.10.peg.1192 fig|200643.8.peg.623
OG0000722: fig|200643.9.peg.421 fig|200643.8.peg.636 fig|200643.10.peg.1194
OG0000723: fig|200643.9.peg.420 fig|200643.10.peg.1195 fig|200643.8.peg.637
OG0000724: fig|200643.9.peg.396 fig|200643.10.peg.1198 fig|200643.8.peg.648
OG0000725: fig|200643.10.peg.1199 fig|200643.8.peg.649 fig|200643.9.peg.395
OG0000726: fig|200643.10.peg.1200 fig|200643.8.peg.650 fig|200643.9.peg.394
OG0000727: fig|200643.8.peg.651 fig|200643.9.peg.393 fig|200643.10.peg.1201
OG0000728: fig|200643.9.peg.392 fig|200643.10.peg.1202 fig|200643.8.peg.652
OG0000729: fig|200643.10.peg.1204 fig|200643.9.peg.1690 fig|200643.8.peg.1312
OG0000730: fig|200643.9.peg.1638 fig|200643.10.peg.1211 fig|200643.8.peg.1262
OG0000731: fig|200643.8.peg.1260 fig|200643.10.peg.1213 fig|200643.9.peg.1636
OG0000732: fig|200643.8.peg.1258 fig|200643.10.peg.1215 fig|200643.9.peg.1634
OG0000733: fig|200643.8.peg.1254 fig|200643.9.peg.1630 fig|200643.10.peg.1219
OG0000734: fig|200643.10.peg.1259 fig|200643.8.peg.1246 fig|200643.9.peg.1621
OG0000735: fig|200643.10.peg.1263 fig|200643.9.peg.1612 fig|200643.8.peg.1237
OG0000736: fig|200643.10.peg.1265 fig|200643.8.peg.1235 fig|200643.9.peg.1610
OG0000737: fig|200643.9.peg.1609 fig|200643.10.peg.1266 fig|200643.8.peg.1234
OG0000738: fig|200643.10.peg.1269 fig|200643.9.peg.1606 fig|200643.8.peg.1231
OG0000739: fig|200643.8.peg.1229 fig|200643.10.peg.1272 fig|200643.9.peg.1604
OG0000740: fig|200643.8.peg.1227 fig|200643.9.peg.1602 fig|200643.10.peg.1273
OG0000741: fig|200643.8.peg.2308 fig|200643.10.peg.1275 fig|200643.9.peg.2005
OG0000742: fig|200643.10.peg.1276 fig|200643.9.peg.2004 fig|200643.8.peg.2307
OG0000743: fig|200643.10.peg.1278 fig|200643.8.peg.2304 fig|200643.9.peg.2001
OG0000744: fig|200643.10.peg.1279 fig|200643.9.peg.2000 fig|200643.8.peg.2303
OG0000745: fig|200643.8.peg.2302 fig|200643.10.peg.1280 fig|200643.9.peg.1999
OG0000746: fig|200643.10.peg.1281 fig|200643.8.peg.2301 fig|200643.9.peg.1998
OG0000747: fig|200643.9.peg.1997 fig|200643.10.peg.1282 fig|200643.8.peg.2300
OG0000748: fig|200643.9.peg.1995 fig|200643.8.peg.2298 fig|200643.10.peg.1284
OG0000749: fig|200643.9.peg.1994 fig|200643.8.peg.2297 fig|200643.10.peg.1285
OG0000750: fig|200643.9.peg.1993 fig|200643.10.peg.1286 fig|200643.8.peg.2296
OG0000751: fig|200643.8.peg.2295 fig|200643.10.peg.1287 fig|200643.9.peg.1992
OG0000752: fig|200643.8.peg.2294 fig|200643.10.peg.1288 fig|200643.9.peg.1991
OG0000753: fig|200643.10.peg.1294 fig|200643.8.peg.2287 fig|200643.9.peg.1967
OG0000754: fig|200643.10.peg.1295 fig|200643.8.peg.2286 fig|200643.9.peg.1966
OG0000755: fig|200643.8.peg.1197 fig|200643.10.peg.1299 fig|200643.9.peg.1568
OG0000756: fig|200643.10.peg.1300 fig|200643.9.peg.1567 fig|200643.8.peg.1196
OG0000757: fig|200643.9.peg.1566 fig|200643.8.peg.1195 fig|200643.10.peg.1301
OG0000758: fig|200643.8.peg.1193 fig|200643.9.peg.1564 fig|200643.10.peg.1304
OG0000759: fig|200643.8.peg.1192 fig|200643.9.peg.1563 fig|200643.10.peg.1305
OG0000760: fig|200643.8.peg.1188 fig|200643.10.peg.1309 fig|200643.9.peg.1559
OG0000761: fig|200643.10.peg.1310 fig|200643.8.peg.1187 fig|200643.9.peg.1558
OG0000762: fig|200643.9.peg.1555 fig|200643.10.peg.1313 fig|200643.8.peg.1184
OG0000763: fig|200643.9.peg.1554 fig|200643.10.peg.1314 fig|200643.8.peg.1183
OG0000764: fig|200643.9.peg.1553 fig|200643.10.peg.1315 fig|200643.8.peg.1182
OG0000765: fig|200643.9.peg.1552 fig|200643.8.peg.1181 fig|200643.10.peg.1316
OG0000766: fig|200643.10.peg.1317 fig|200643.8.peg.1180 fig|200643.9.peg.1551
OG0000767: fig|200643.10.peg.1319 fig|200643.9.peg.1549 fig|200643.8.peg.1178
OG0000768: fig|200643.10.peg.1320 fig|200643.9.peg.1548 fig|200643.8.peg.1177
OG0000769: fig|200643.9.peg.1601 fig|200643.10.peg.1323 fig|200643.8.peg.1226
OG0000770: fig|200643.8.peg.1224 fig|200643.9.peg.1599 fig|200643.10.peg.1325
OG0000771: fig|200643.9.peg.1598 fig|200643.10.peg.1326 fig|200643.8.peg.1223
OG0000772: fig|200643.8.peg.1222 fig|200643.10.peg.1327 fig|200643.9.peg.1596
OG0000773: fig|200643.9.peg.1595 fig|200643.8.peg.1221 fig|200643.10.peg.1328
OG0000774: fig|200643.9.peg.1594 fig|200643.8.peg.1220 fig|200643.10.peg.1329
OG0000775: fig|200643.10.peg.1330 fig|200643.8.peg.1219 fig|200643.9.peg.1593
OG0000776: fig|200643.10.peg.1332 fig|200643.9.peg.1591 fig|200643.8.peg.1217
OG0000777: fig|200643.8.peg.1048 fig|200643.9.peg.2472 fig|200643.10.peg.1334
OG0000778: fig|200643.10.peg.1336 fig|200643.8.peg.1050 fig|200643.9.peg.2474
OG0000779: fig|200643.9.peg.2328 fig|200643.8.peg.178 fig|200643.10.peg.1341
OG0000780: fig|200643.8.peg.177 fig|200643.9.peg.2327 fig|200643.10.peg.1342
OG0000781: fig|200643.8.peg.176 fig|200643.9.peg.2326 fig|200643.10.peg.1343
OG0000782: fig|200643.8.peg.174 fig|200643.9.peg.2324 fig|200643.10.peg.1345
OG0000783: fig|200643.8.peg.173 fig|200643.10.peg.1346 fig|200643.9.peg.2323
OG0000784: fig|200643.10.peg.1347 fig|200643.8.peg.172 fig|200643.9.peg.2322
OG0000785: fig|200643.9.peg.2321 fig|200643.10.peg.1348 fig|200643.8.peg.171
OG0000786: fig|200643.10.peg.1349 fig|200643.9.peg.2320 fig|200643.8.peg.170
OG0000787: fig|200643.10.peg.1350 fig|200643.8.peg.169 fig|200643.9.peg.2319
OG0000788: fig|200643.9.peg.2318 fig|200643.10.peg.1351 fig|200643.8.peg.168
OG0000789: fig|200643.8.peg.166 fig|200643.9.peg.2316 fig|200643.10.peg.1353
OG0000790: fig|200643.8.peg.165 fig|200643.9.peg.2315 fig|200643.10.peg.1354
OG0000791: fig|200643.8.peg.164 fig|200643.10.peg.1355 fig|200643.9.peg.2314
OG0000792: fig|200643.8.peg.163 fig|200643.10.peg.1356 fig|200643.9.peg.2313
OG0000793: fig|200643.8.peg.162 fig|200643.10.peg.1357 fig|200643.9.peg.2312
OG0000794: fig|200643.8.peg.158 fig|200643.10.peg.1361 fig|200643.9.peg.2308
OG0000795: fig|200643.10.peg.1362 fig|200643.9.peg.2307 fig|200643.8.peg.157
OG0000796: fig|200643.9.peg.2303 fig|200643.10.peg.1365 fig|200643.8.peg.153
OG0000797: fig|200643.10.peg.1366 fig|200643.8.peg.152 fig|200643.9.peg.2302
OG0000798: fig|200643.8.peg.845 fig|200643.9.peg.2285 fig|200643.10.peg.1371
OG0000799: fig|200643.8.peg.844 fig|200643.9.peg.2286 fig|200643.10.peg.1372
OG0000800: fig|200643.10.peg.1373 fig|200643.9.peg.2290 fig|200643.8.peg.840
OG0000801: fig|200643.10.peg.1374 fig|200643.9.peg.2291 fig|200643.8.peg.839
OG0000802: fig|200643.9.peg.2292 fig|200643.10.peg.1375 fig|200643.8.peg.838
OG0000803: fig|200643.8.peg.837 fig|200643.10.peg.1376 fig|200643.9.peg.2293
OG0000804: fig|200643.9.peg.2295 fig|200643.8.peg.835 fig|200643.10.peg.1380
OG0000805: fig|200643.9.peg.2296 fig|200643.8.peg.834 fig|200643.10.peg.1381
OG0000806: fig|200643.10.peg.1382 fig|200643.8.peg.151 fig|200643.9.peg.2301
OG0000807: fig|200643.10.peg.1386 fig|200643.8.peg.848 fig|200643.9.peg.2282
OG0000808: fig|200643.10.peg.1388 fig|200643.8.peg.850 fig|200643.9.peg.2280
OG0000809: fig|200643.10.peg.1390 fig|200643.9.peg.2278 fig|200643.8.peg.852
OG0000810: fig|200643.8.peg.896 fig|200643.9.peg.2237 fig|200643.10.peg.1395
OG0000811: fig|200643.8.peg.897 fig|200643.10.peg.1396 fig|200643.9.peg.2236
OG0000812: fig|200643.8.peg.898 fig|200643.9.peg.2235 fig|200643.10.peg.1397
OG0000813: fig|200643.8.peg.899 fig|200643.9.peg.2234 fig|200643.10.peg.1398
OG0000814: fig|200643.10.peg.1399 fig|200643.8.peg.900 fig|200643.9.peg.2233
OG0000815: fig|200643.10.peg.1400 fig|200643.9.peg.2232 fig|200643.8.peg.901
OG0000816: fig|200643.9.peg.2230 fig|200643.8.peg.903 fig|200643.10.peg.1401
OG0000817: fig|200643.9.peg.2229 fig|200643.8.peg.904 fig|200643.10.peg.1402
OG0000818: fig|200643.10.peg.1403 fig|200643.9.peg.2228 fig|200643.8.peg.905
